destination_code,destination_id,destination_name,discharge_port,entry_number,entry_status,excise_duty,export_duty,hscode_code,hscode_description,hscode_id,id,import_declaration_fee,import_duty,import_vat,origin_code,origin_id,origin_name,product_id,product_name,quantity,railway_development_levy,reg_date
KE,118,Kenya,MCD,20MBAIM700138914,Settled,0,0,7207.11.00,Billets,8,131,839,5991,4793,UA,232,Ukraine,116,PRIME HOT ROLLED SQUARE BILLETS NON ALLOY SIZE 12M X 100MM X 100MM - 188 BE,1047470.0,480,03/10/2020
KE,118,Kenya,DHL,20NBOIMC02147603,Settled,0,0,4819.10.00,Cartons,12,132,839,5991,4793,AT,16,Austria,117,EMPTY PHONE BOXES,3.0,480,03/06/2020
KE,118,Kenya,DHL,20NBOIMC02141839,Settled,0,0,4819.30.00,Paper and bags,10,133,839,5991,4793,AT,16,Austria,118,"STARKRAFT PAPER SHOPPING BAG, SAMPLE COLLECTION, A4 PAPER SAMPLES VARIOUS GRADES",0.2,480,03/05/2020
KE,118,Kenya,PO2,20MBAIM400133500,Pending Removal,0,0,7207.11.00,Billets,8,134,839,5991,4793,UA,232,Ukraine,119,"PRIME HOT ROLLED STEEL SQUARE BILLETS,12000.00MMX100.00MMX100.00MM",3089558.0,480,03/06/2020
KE,118,Kenya,DHL,20NBOIMC02101243,Settled,0,0,4819.40.00,Paper and bags,11,135,839,5991,4793,ZA,247,South Africa,120,MINIBAGS,0.5,480,03/05/2020
KE,118,Kenya,DHL,20NBOIMC02303852,Settled,0,0,4819.10.00,Cartons,12,136,839,5991,4793,IN,105,India,121,PROMOTIONAL DISPLAY CARTONS,0.2,480,03/11/2020
KE,118,Kenya,DHL,20NBOIM402414867,Settled,0,0,4819.10.00,Cartons,12,137,839,5991,4793,KR,123,"Korea, Republic of",83,BOX,1.0,480,03/16/2020
KE,118,Kenya,SIG,20NBOIM402315105,Removed,0,0,4819.10.00,Cartons,12,138,839,5991,4793,IN,105,India,122,SALCOF SYRUP 100ML CARTON- 1039680,254.2,480,03/11/2020
KE,118,Kenya,MSA,20MBAIM700137374,Settled,0,0,7207.11.00,Billets,8,139,839,5991,4793,RU,190,Russian Federation,123,NON ALLOY STEEL BILLETS GRADE 3SP/PS SIZE:130X130X11.81M,1948980.0,480,03/10/2020
KE,118,Kenya,KAH,20NBOIMC02134645,Settled,0,0,4819.10.00,Cartons,12,140,839,5991,4793,US,235,United States,124,EMPTY RETURN BOXES,13.0,480,03/05/2020
KE,118,Kenya,KAH,20NBOIMC02316762,Settled,0,0,4819.10.00,Cartons,12,141,839,5991,4793,US,235,United States,124,EMPTY RETURN BOXES,32.0,480,03/11/2020
KE,118,Kenya,KAH,20NBOIM402859350,Settled,0,0,4819.10.00,Cartons,12,142,839,5991,4793,US,235,United States,125,FEDEX BOXES,100.0,480,03/31/2020
KE,118,Kenya,TCC,20NBOIM402674065,Settled,0,0,4819.30.00,Paper and bags,10,143,839,5991,4793,NO,168,Norway,126,BRANDED BAGS,10.0,480,03/23/2020
KE,118,Kenya,NMA,20NMAIMP00002823,Settled,0,0,4819.30.00,Paper and bags,10,144,839,5991,4793,TZ,230,"Tanzania, United Republic of",127,USED PP SACKS,1000.0,480,03/31/2020
KE,118,Kenya,NMA,20NMAIMP00002815,Settled,0,0,4819.30.00,Paper and bags,10,145,839,5991,4793,TZ,230,"Tanzania, United Republic of",127,USED PP SACKS,10000.0,480,03/31/2020
KE,118,Kenya,DHL,20NBOIM402893236,Removed,0,0,4819.40.00,Paper and bags,11,146,839,5991,4793,IT,112,Italy,128,BOX OF EVIDENCE BAG,0.6,480,04/02/2020
KE,118,Kenya,DHL,20NBOIM402893236,Removed,0,0,4819.40.00,Paper and bags,11,147,839,5991,4793,IT,112,Italy,129,BOX OF EVEIDENCE BAG,0.6,480,04/02/2020
KE,118,Kenya,SIG,20NBOIMC02614044,Settled,0,0,4819.10.00,Cartons,12,148,839,5991,4793,US,235,United States,130,CASE,20.0,480,03/20/2020
KE,118,Kenya,DHL,20NBOIMC02843130,Settled,0,0,4819.10.00,Cartons,12,149,839,5991,4793,AE,8,United Arab Emirates,131,"PORCHE FLYERS FOLDERS,WELCOME KIT BOX",1.0,480,03/31/2020
KE,118,Kenya,ACH,20NBOIM402756261,Removed,0,0,4819.30.00,Paper and bags,10,150,839,5991,4793,NL,167,Netherlands,132,AIR CATERING SUPPLY(M SLEEVES FOR 71627),220.0,480,03/26/2020
KE,118,Kenya,MCD,20MBAIM400161040,Pending Removal,0,0,7207.11.00,Billets,8,151,839,5991,4793,RU,190,Russian Federation,133,"NON ALLOY STEEL BILLETS IN QUALITY 3 SP / PS SIZE 100 X 100 X 11,810MM- 754 BDLS",3976344.0,480,03/27/2020
KE,118,Kenya,MSA,20MBAIM400158045,Pending Removal,0,0,2523.10.00,Cement Clinker,7,152,839,5991,4793,AE,8,United Arab Emirates,134,45000MT CLINKER IN BULK,45000000.0,480,03/26/2020
KE,118,Kenya,MCD,20MBAIM700158670,Settled,0,0,7207.11.00,Billets,8,153,839,5991,4793,RU,190,Russian Federation,135,"NON ALLOY STEEL BILLETS 3SP/PS MN 0.55 MIN SIZE 100 X 100 X 11,810MM - 376 BE",1984018.0,480,03/25/2020
KE,118,Kenya,KAH,20NBOIMC02074624,Settled,0,0,4819.40.00,Paper and bags,11,154,839,5991,4793,IN,105,India,106,PAPER BAGS,10.0,480,03/04/2020
KE,118,Kenya,DHL,20NBOIMC02302012,Under control,0,0,4819.10.00,Cartons,12,155,839,5991,4793,IN,105,India,136,"EMPTY PRINTED CARTONS (VITAMIN A 200,000 IU CAPSULES)",35.0,480,03/24/2020
KE,118,Kenya,DHL,20NBOIMC02741691,Settled,0,0,4819.10.00,Cartons,12,156,839,5991,4793,AE,8,United Arab Emirates,137,GIFT BOX,0.25,480,03/25/2020
KE,118,Kenya,DHL,20NBOIMC02302012,Under control,0,0,4819.10.00,Cartons,12,157,839,5991,4793,IN,105,India,136,"EMPTY PRINTED CARTONS (VITAMIN A 200,000 IU CAPSULES)",35.0,480,03/24/2020
KE,118,Kenya,TCC,20NBOIM402288074,Settled,0,0,4819.10.00,Cartons,12,158,839,5991,4793,ZA,247,South Africa,138,"PACKAGING MATERIAL - FIBREBOARD BOX (15L, 30L, 45L, 80L)",130.0,480,03/10/2020
KE,118,Kenya,KAH,20NBOIMC02735676,Settled,0,0,4819.10.00,Cartons,12,159,839,5991,4793,CA,40,Canada,139,PAPER BOX,2.55,480,03/25/2020
KE,118,Kenya,DHL,20NBOIM702469672,Settled,0,0,4819.10.00,Cartons,12,160,839,5991,4793,LK,131,Sri Lanka,140,PRINTED CARTONS,28.03,480,03/16/2020
KE,118,Kenya,DHL,20NBOIMC02326778,Settled,0,0,4819.10.00,Cartons,12,161,839,5991,4793,AE,8,United Arab Emirates,19,BOXES,5.0,480,03/11/2020
KE,118,Kenya,DHL,20NBOIMC02327416,Settled,0,0,4819.10.00,Cartons,12,162,839,5991,4793,CN,44,China,141,PACKING BOXES,5.0,480,03/11/2020
KE,118,Kenya,CSC,20NBOIM402327243,Settled,0,0,4804.11.00,Unbleached kraft liner,1,163,839,5991,4793,EG,67,Egypt,142,SAMPLE PACKING BOXES,5.0,480,03/11/2020
KE,118,Kenya,MCD,20MBAIM700140401,Settled,0,0,7207.11.00,Billets,8,164,839,5991,4793,RU,190,Russian Federation,143,NON ALLOY STEEL BILLETS SIZE 130X130X11.81M,1960120.0,480,03/11/2020
KE,118,Kenya,KAH,20NBOIMC02637307,Settled,0,0,4811.59.90,PE Comet Paper,13,165,839,5991,4793,GB,80,United Kingdom,144,BENCH PROTECTOR BENCHGUARD SHEETS,4.0,480,03/21/2020
KE,118,Kenya,MEX,20MBAIM400141011,Settled,0,0,7207.11.00,Billets,8,166,839,5991,4793,ZA,247,South Africa,145,"PRIME NON ALLOY STEEL BILLETS IN 3SP, SIZE 100MM X 100MM X 12M - 117 BUNDLES",437719.0,480,03/11/2020
KE,118,Kenya,DHL,20NBOIMC02697707,Settled,0,0,4819.30.00,Paper and bags,10,167,839,5991,4793,ET,72,Ethiopia,146,PAPER BAGS,5.0,480,03/23/2020
KE,118,Kenya,DHL,20NBOIMC02034500,Settled,0,0,4819.10.00,Cartons,12,168,839,5991,4793,IN,105,India,147,PAPER BAGS,4.0,480,03/03/2020
KE,118,Kenya,RGL,20MBAIM400154460,Settled,0,0,7213.91.10,Wire rods,9,169,839,5991,4793,ZA,247,South Africa,148,"PRIME NON ALLOY,HOT ROLLED STEEL WIRE ROD,STEELWOOL GRADE.",102640.0,480,03/24/2020
KE,118,Kenya,TCC,20NBOIM402321808,Settled,0,0,4819.10.00,Cartons,12,170,839,5991,4793,IN,105,India,149,CARD INSERTS,1.0,480,03/11/2020
KE,118,Kenya,TCC,20NBOIM402321808,Settled,0,0,4819.10.00,Cartons,12,171,839,5991,4793,IN,105,India,150,FAVOUR BOX,20.0,480,03/11/2020
KE,118,Kenya,DHL,20NBOIMC02098429,Settled,0,0,4819.10.00,Cartons,12,172,839,5991,4793,ZA,247,South Africa,151,ENTRY BOXES,3.0,480,03/04/2020
KE,118,Kenya,DHL,20NBOIMC02582647,Settled,0,0,2523.29.00,Portland cement,19,173,839,5991,4793,FR,76,France,152,"PARTICIPATION , RRT2020 CEM 01 BOX",18.0,480,03/19/2020
KE,118,Kenya,DHL,20NBOIMC03090863,Settled,0,0,4819.10.00,Cartons,12,174,839,5991,4793,AE,8,United Arab Emirates,83,BOX,0.1,480,04/15/2020
KE,118,Kenya,DHL,20NBOIMC03090863,Settled,0,0,4819.10.00,Cartons,12,175,839,5991,4793,AE,8,United Arab Emirates,153,STICKER,0.1,480,04/15/2020
KE,118,Kenya,SIG,20NBOIMC03240144,Settled,0,0,4819.10.00,Cartons,12,176,839,5991,4793,BE,19,Belgium,19,BOXES,1.0,480,04/27/2020
KE,118,Kenya,TCC,20NBOIM703088455,Settled,0,0,4819.30.00,Paper and bags,10,177,839,5991,4793,DE,60,Germany,154,"PAPPERMINT,PASSION FRUIT,VANILLA,RASBERRY FLAVOURING GRANULES",1769.0,480,04/14/2020
KE,118,Kenya,TCC,20NBOIM403281818,Settled,0,0,4811.59.90,PE Comet Paper,13,178,839,5991,4793,PK,173,Pakistan,155,TEST TBA /jll FP CD HPE FSC 250 Edge 49 Qty.295KPK,2080.0,480,04/27/2020
KE,118,Kenya,TCC,20NBOIM403325171,Settled,0,0,4811.59.90,PE Comet Paper,13,179,839,5991,4793,PK,173,Pakistan,155,TEST TBA /jll FP CD HPE FSC 250 Edge 49 Qty.295KPK,812.18,480,04/27/2020
KE,118,Kenya,NMA,20NMAIMP00003737,Settled,0,0,4819.40.00,Paper and bags,11,180,839,5991,4793,TZ,230,"Tanzania, United Republic of",156,USED CEMENT BAGS,18.0,480,04/24/2020
KE,118,Kenya,DHL,20NBOIMC03264495,Settled,0,0,4819.10.00,Cartons,12,181,839,5991,4793,AE,8,United Arab Emirates,83,BOX,0.5,480,04/23/2020
KE,118,Kenya,MSA,20MBAIM400167586,Settled,0,0,2523.10.00,Cement Clinker,7,182,839,5991,4793,AE,8,United Arab Emirates,157,"CEMENT CLINKER IN BULK - 47,500,000 KGS",47500000.0,480,04/06/2020
KE,118,Kenya,DHL,20NBOIM403193315,Settled,0,0,4819.10.00,Cartons,12,183,839,5991,4793,JP,116,Japan,158,BOX PART/FOLD ABLE CONT,16.85,480,04/20/2020
KE,118,Kenya,CSC,20NBOIM403188064,Settled,0,0,4819.10.00,Cartons,12,184,839,5991,4793,CN,44,China,139,PAPER BOX,120.0,480,04/20/2020
KE,118,Kenya,TCC,20NBOIM403236378,Settled,0,0,4811.59.90,PE Comet Paper,13,185,839,5991,4793,DE,60,Germany,159,Kodak Rapid-Dry Photographic Satin Paper 190g (8Mil) - 42in x IOOft,119.0,480,04/22/2020
KE,118,Kenya,DHL,20NBOIMC03206193,Settled,0,0,4819.10.00,Cartons,12,186,839,5991,4793,TR,227,Türkiye,160,ESR - CARDBOARD,22.0,480,04/21/2020
KE,118,Kenya,TCC,20NBOIM403194641,Settled,0,0,4819.10.00,Cartons,12,187,839,5991,4793,CN,44,China,161,FACE MASK PACKAGING,6.0,480,04/20/2020
KE,118,Kenya,MSA,20MBAIM400178760,Pending Removal,0,0,2523.10.00,Cement Clinker,7,188,839,5991,4793,EG,67,Egypt,162,"46,000MT Clinker in Bulk",45106000.0,480,04/23/2020
KE,118,Kenya,MSA,20MBAIM400176503,Pending Removal,0,0,2523.10.00,Cement Clinker,7,189,839,5991,4793,EG,67,Egypt,163,45000MT CLINKER IN BULK (+/-10%),45000000.0,480,04/21/2020
KE,118,Kenya,SIG,20NBOIM403189680,Settled,0,0,4819.10.00,Cartons,12,190,839,5991,4793,US,235,United States,77,PACKAGING,0.5,480,04/20/2020
KE,118,Kenya,DHL,20NBOIMC03221575,Settled,0,0,4819.10.00,Cartons,12,191,839,5991,4793,AE,8,United Arab Emirates,164,BROWN BOX NO.6/7/2,1.0,480,04/21/2020
KE,118,Kenya,DHL,20NBOIM403347499,Removed,0,0,4819.10.00,Cartons,12,192,839,5991,4793,FR,76,France,165,MEDICAL SUPPLIES - BIOLOGICAL SUBSTANCE PACKAGING BOX,11.0,480,04/28/2020
KE,118,Kenya,ACH,20NBOIM403074280,Settled,0,0,4811.59.90,PE Comet Paper,13,193,839,5991,4793,GB,80,United Kingdom,166,"54,000 X FLOWER WRAP 74X34CM GREEN CURVED",1170.0,480,04/14/2020
KE,118,Kenya,SIG,20NBOIM403039995,Removed,0,0,4819.10.00,Cartons,12,194,839,5991,4793,CH,42,Switzerland,50,EMPTY CARTONS,1367.0,480,04/11/2020
KE,118,Kenya,CSC,20NBOIM403072106,Settled,0,0,4811.59.90,PE Comet Paper,13,195,839,5991,4793,SG,195,Singapore,167,ShOrchid Valley Mango Delight TBA 1Lt Sq (Qty. 52.80),1683.0,480,04/14/2020
KE,118,Kenya,CSC,20NBOIM403072106,Settled,0,0,4811.59.90,PE Comet Paper,13,196,839,5991,4793,SG,195,Singapore,168,ShOrchid Vall Tropical Delight TBA 1Lt Sq (Qty. 52.80),1683.0,480,04/14/2020
KE,118,Kenya,CSC,20NBOIM403072106,Settled,0,0,4811.59.90,PE Comet Paper,13,197,839,5991,4793,SG,195,Singapore,169,SH Orchid Valley Apple Delight TBA 1Lt Sq (Qty. 26.40),841.45,480,04/14/2020
KE,118,Kenya,CSC,20NBOIM403072106,Settled,0,0,4811.59.90,PE Comet Paper,13,198,839,5991,4793,SG,195,Singapore,170,SH Orchid Val Orange Delight TBA 1Lt Sq (Qty. 26.40),841.45,480,04/14/2020
KE,118,Kenya,CSC,20NBOIM403072106,Settled,0,0,4811.59.90,PE Comet Paper,13,199,839,5991,4793,SG,195,Singapore,171,SH Orchid Valley Passion Delight TBA 1Lt Sq (Qty. 26.40),841.45,480,04/14/2020
KE,118,Kenya,MSA,20MBAIM400184362,Settled,0,0,7207.11.00,Billets,8,200,839,5991,4793,ZA,247,South Africa,172,PRIME NON ALLOY STEEL BILLETS 3SP/PS-100MMX100MMX12M,982802.0,480,05/04/2020
KE,118,Kenya,DHL,20NBOIMC03503900,Settled,0,0,4819.10.00,Cartons,12,201,839,5991,4793,AE,8,United Arab Emirates,111,BROWN BOX,0.5,480,05/07/2020
KE,118,Kenya,MSA,20MBAIM400184536,Settled,0,0,7207.11.00,Billets,8,202,839,5991,4793,ZA,247,South Africa,173,PRIME NON ALLOY STEEL BILLETS-3 SP/PS- 100.0MMX100.0MMX12.0M,1052660.0,480,05/04/2020
KE,118,Kenya,MSA,20MBAIM400185423,Settled,0,0,7207.11.00,Billets,8,203,839,5991,4793,ZA,247,South Africa,174,PRIME NON ALLOY STEEL BILLETS SIZE: 130.0MMX130.0MMX12.0M,1465629.0,480,05/06/2020
KE,118,Kenya,PO2,20MBAIM400185937,Pending Removal,0,0,7207.11.00,Billets,8,204,839,5991,4793,ZA,247,South Africa,174,PRIME NON ALLOY STEEL BILLETS SIZE: 130.0MMX130.0MMX12.0M,2411177.0,480,05/06/2020
KE,118,Kenya,DHL,20NBOIMC03355172,Settled,0,0,4819.10.00,Cartons,12,205,839,5991,4793,AE,8,United Arab Emirates,175,GIFT BOX WITH SLEEVE,0.4,480,04/29/2020
KE,118,Kenya,CSC,20NBOIMC03481849,Pending Removal,0,0,4819.10.00,Cartons,12,206,839,5991,4793,CN,44,China,176,PACKING BOX-SAMPLES(VALUE FOR CUSTOM PURPOSE ONLY),140.0,480,05/07/2020
KE,118,Kenya,RGL,20MBAIM400185514,Settled,0,0,7213.91.10,Wire rods,9,207,839,5991,4793,ZA,247,South Africa,177,"PRIME NON ALLOY HOT ROLLED STEEL WIRE ROD,SIZE:2XWHITE METAL LABELS,3XWHITE SELF",204619.0,480,05/06/2020
KE,118,Kenya,MSA,20MBAIM400187093,Pending Removal,0,0,7207.11.00,Billets,8,208,839,5991,4793,RU,190,Russian Federation,178,NON ALLOY STEEL BILLETS 3SP SIZE 100X100MMX12000MM,1999610.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM400187331,Pending Removal,0,0,7207.11.00,Billets,8,209,839,5991,4793,RU,190,Russian Federation,178,NON ALLOY STEEL BILLETS 3SP SIZE 100X100MMX12000MM,1005054.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM700187370,Settled,0,0,7207.11.00,Billets,8,210,839,5991,4793,UA,232,Ukraine,174,PRIME NON ALLOY STEEL BILLETS SIZE: 130.0MMX130.0MMX12.0M,2487992.0,480,05/08/2020
KE,118,Kenya,PO2,20MBAIM700187437,Settled,0,0,7207.11.00,Billets,8,211,839,5991,4793,UA,232,Ukraine,179,PRIME NON ALLOY STEEL BILLETSSIZE: 100.0MMX100.0MMX12.0M,2555098.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM400187457,Settled,0,0,7207.11.00,Billets,8,212,839,5991,4793,UA,232,Ukraine,180,PRIME NON ALLOY STEEL BILLETSSIZE: 130.0MMX130.0MMX12.0M,2430308.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM400187026,Pending Removal,0,0,7207.11.00,Billets,8,213,839,5991,4793,RU,190,Russian Federation,178,NON ALLOY STEEL BILLETS 3SP SIZE 100X100MMX12000MM,2978086.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM400187490,Pending Removal,0,0,7207.11.00,Billets,8,214,839,5991,4793,RU,190,Russian Federation,181,"NON ALLOY STEEL BILLETS,3SP - 100X100X12000MM",1025590.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM400187117,Pending Removal,0,0,7207.11.00,Billets,8,215,839,5991,4793,RU,190,Russian Federation,182,"NON ALLOY STEEL BILLETS,3SP - 125X125X12000MM",2053825.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM400186958,Pending Removal,0,0,7207.11.00,Billets,8,216,839,5991,4793,RU,190,Russian Federation,183,NON ALLOY STEEL BILLETS -3SP,1030745.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM400187168,Pending Removal,0,0,7213.91.10,Wire rods,9,217,839,5991,4793,RU,190,Russian Federation,184,NON-ALLOY STEEL WIRE RODS,515496.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM400187323,Pending Removal,0,0,7207.11.00,Billets,8,218,839,5991,4793,RU,190,Russian Federation,178,NON ALLOY STEEL BILLETS 3SP SIZE 100X100MMX12000MM,1017250.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM400186883,Pending Removal,0,0,7207.11.00,Billets,8,219,839,5991,4793,RU,190,Russian Federation,183,NON ALLOY STEEL BILLETS -3SP,961230.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM700187402,Settled,0,0,7207.11.00,Billets,8,220,839,5991,4793,UA,232,Ukraine,185,PRIME NON ALLOY STEEL BILLETS SIZE: 100.0MMX100.0MMX12.0M,2274614.0,480,05/08/2020
KE,118,Kenya,TCC,20NBOIM403511007,Settled,0,0,4819.10.00,Cartons,12,221,839,5991,4793,ZA,247,South Africa,186,D1 FIBREBOARD BOX,18.0,480,05/08/2020
KE,118,Kenya,TCC,20NBOIM403511007,Settled,0,0,4819.10.00,Cartons,12,222,839,5991,4793,ZA,247,South Africa,187,D2 FIBREBOARD BOX,26.0,480,05/08/2020
KE,118,Kenya,TCC,20NBOIM403511007,Settled,0,0,4819.10.00,Cartons,12,223,839,5991,4793,ZA,247,South Africa,188,D4 FIBREBOARD BOX,100.0,480,05/08/2020
KE,118,Kenya,MSA,20MBAIM400185051,Settled,0,0,7207.11.00,Billets,8,224,839,5991,4793,ZA,247,South Africa,185,PRIME NON ALLOY STEEL BILLETS SIZE: 100.0MMX100.0MMX12.0M,1906602.0,480,05/04/2020
KE,118,Kenya,DHL,20NBOIMC03443640,Settled,0,0,4819.10.00,Cartons,12,225,839,5991,4793,AE,8,United Arab Emirates,111,BROWN BOX,1.0,480,05/04/2020
KE,118,Kenya,CSC,20NBOIMC03481849,Pending Removal,0,0,4819.10.00,Cartons,12,226,839,5991,4793,CN,44,China,176,PACKING BOX-SAMPLES(VALUE FOR CUSTOM PURPOSE ONLY),140.0,480,05/07/2020
KE,118,Kenya,MSA,20MBAIM400184180,Settled,0,0,7213.91.10,Wire rods,9,227,839,5991,4793,ZA,247,South Africa,189,HOT ROLLED STEEL WIRE ROD,143944.0,480,05/04/2020
KE,118,Kenya,SIG,20NBOIMC03440275,Settled,0,0,4819.10.00,Cartons,12,228,839,5991,4793,US,235,United States,190,PAPER COVERED BOX 3,2.72,480,05/04/2020
KE,118,Kenya,MSA,20MBAIM400185043,Settled,0,0,7207.11.00,Billets,8,229,839,5991,4793,ZA,247,South Africa,185,PRIME NON ALLOY STEEL BILLETS SIZE: 100.0MMX100.0MMX12.0M,2184920.0,480,05/04/2020
KE,118,Kenya,CSC,20NBOIM403547453,Settled,0,0,4819.10.00,Cartons,12,230,839,5991,4793,CN,44,China,191,BOX MAKING CARTONS FOR FACE MASK,1500.0,480,05/10/2020
KE,118,Kenya,DHL,20NBOIMC03709920,Settled,0,0,4819.10.00,Cartons,12,231,839,5991,4793,CN,44,China,139,PAPER BOX,1.0,480,05/18/2020
KE,118,Kenya,MCD,20MBAIM700185371,Settled,0,0,7207.11.00,Billets,8,232,839,5991,4793,ZA,247,South Africa,192,PRIME NON ALLOY STEEL BILLETS TO QUALITY 3SP/PS SIZE 100MM X 100MM X12M-535 BDLS,2005680.0,480,05/11/2020
KE,118,Kenya,CSC,20NBOIM403577760,Settled,0,0,2523.29.00,Portland cement,19,233,839,5991,4793,GB,80,United Kingdom,193,ROCKBOND UNDERWATER PUTTY POWDER - 16 BAGS,425.0,480,05/12/2020
KE,118,Kenya,KAH,20NBOIM403697876,Settled,0,0,4819.10.00,Cartons,12,234,839,5991,4793,US,235,United States,19,BOXES,10.0,480,05/18/2020
KE,118,Kenya,ACH,20NBOIM403633344,Settled,0,0,4819.10.00,Cartons,12,235,839,5991,4793,CN,44,China,141,PACKING BOXES,1.0,480,05/14/2020
KE,118,Kenya,DHL,20NBOIMC03780093,Settled,0,0,4819.10.00,Cartons,12,236,839,5991,4793,AE,8,United Arab Emirates,91,BROWN BOXES,0.5,480,05/21/2020
KE,118,Kenya,DHL,20NBOIMC03781120,Settled,0,0,4819.10.00,Cartons,12,237,839,5991,4793,CN,44,China,83,BOX,1.0,480,05/21/2020
KE,118,Kenya,DHL,20NBOIMC03781146,Under control,0,0,4819.10.00,Cartons,12,238,839,5991,4793,AE,8,United Arab Emirates,91,BROWN BOXES,1.0,480,05/21/2020
KE,118,Kenya,MSA,20MBAIM400187770,Pending Removal,0,0,7207.11.00,Billets,8,239,839,5991,4793,RU,190,Russian Federation,194,NON ALLOY STEEL BILLETS 3SP/PS-100MMX100MMX12.0M,2059045.0,480,05/11/2020
KE,118,Kenya,ACH,20NBOIM403603425,Settled,0,0,4819.10.00,Cartons,12,240,839,5991,4793,IN,105,India,55,CARTONS,699.0,480,05/13/2020
KE,118,Kenya,CSC,20NBOIM403609513,Settled,0,0,4819.10.00,Cartons,12,241,839,5991,4793,CN,44,China,195,PACKING BOX,24.0,480,05/13/2020
KE,118,Kenya,ACH,20NBOIM403633344,Settled,0,0,4819.10.00,Cartons,12,242,839,5991,4793,CN,44,China,141,PACKING BOXES,1.0,480,05/14/2020
KE,118,Kenya,DHL,20NBOIMC03783493,Settled,0,0,4819.10.00,Cartons,12,243,839,5991,4793,AE,8,United Arab Emirates,91,BROWN BOXES,0.3,480,05/21/2020
KE,118,Kenya,DHL,20NBOIM403788561,Settled,0,0,4819.10.00,Cartons,12,244,839,5991,4793,AE,8,United Arab Emirates,196,EXPRESS EASY 1 ENVELOPE,404.0,480,05/22/2020
KE,118,Kenya,DHL,20NBOIM403787516,Settled,0,0,4819.10.00,Cartons,12,245,839,5991,4793,AE,8,United Arab Emirates,91,BROWN BOXES,408.0,480,05/22/2020
KE,118,Kenya,MCD,20MBAIM400191323,Settled,0,0,7207.11.00,Billets,8,246,839,5991,4793,RU,190,Russian Federation,197,NON ALLOY STEEL BILLETS QUALITY 3SP SIZE100X100X12000MM - 274BDLS,2029773.0,480,05/20/2020
KE,118,Kenya,DHL,20NBOIMC03779873,Settled,0,0,4819.10.00,Cartons,12,247,839,5991,4793,AE,8,United Arab Emirates,91,BROWN BOXES,0.5,480,05/21/2020
KE,118,Kenya,DHL,20NBOIMC03651274,Settled,0,0,4819.10.00,Cartons,12,248,839,5991,4793,AE,8,United Arab Emirates,198,KITBOX SLEEVE,1.0,480,05/15/2020
KE,118,Kenya,DHL,20NBOIMC03651274,Settled,0,0,4819.10.00,Cartons,12,249,839,5991,4793,AE,8,United Arab Emirates,199,FLIERS FOLDER,1.0,480,05/15/2020
KE,118,Kenya,MSA,20MBAIM400190650,Pending Removal,0,0,2523.10.00,Cement Clinker,7,250,839,5991,4793,AE,8,United Arab Emirates,200,OPC CLINKER IN BULK,43250355.0,480,05/20/2020
KE,118,Kenya,DHL,20NBOIMC03665197,Under control,0,0,4819.10.00,Cartons,12,251,839,5991,4793,AE,8,United Arab Emirates,111,BROWN BOX,1.0,480,05/15/2020
KE,118,Kenya,MCD,20MBAIM700191298,Settled,0,0,7207.11.00,Billets,8,252,839,5991,4793,RU,190,Russian Federation,201,"NON ALLOY STEEL BILLETS IN QUALITY 3SP, SIZE 100 X 100 X 12000MM - 139 BUNDLES",1037495.0,480,05/20/2020
KE,118,Kenya,CSC,20NBOIM403550574,Settled,0,0,4819.10.00,Cartons,12,253,839,5991,4793,CN,44,China,202,MASK BOXES,400.0,480,05/11/2020
KE,118,Kenya,DHL,20NBOIMC03759365,To Amend,0,0,4819.10.00,Cartons,12,254,839,5991,4793,AE,8,United Arab Emirates,91,BROWN BOXES,330.0,480,05/21/2020
KE,118,Kenya,MSA,20MBAIM400187936,Pending Removal,0,0,7207.11.00,Billets,8,255,839,5991,4793,RU,190,Russian Federation,182,"NON ALLOY STEEL BILLETS,3SP - 125X125X12000MM",2035285.0,480,05/11/2020
KE,118,Kenya,CSC,20NBOIM403747170,Settled,0,0,4819.30.00,Paper and bags,10,256,839,5991,4793,AU,15,Australia,203,"2000 PCS OF 4 PLY PAPER SACKS, 3 OUTER PLIES 70 GSM CLUPAK EXTENSIBLE SACK KRAFT",472.0,480,05/20/2020
KE,118,Kenya,KAH,20NBOIMC03481485,Pending Removal,0,0,4819.10.00,Cartons,12,257,839,5991,4793,CN,44,China,100,PACKAGING BOXES,42.65,480,05/14/2020
KE,118,Kenya,DHL,20NBOIMC03688417,Settled,0,0,4819.10.00,Cartons,12,258,839,5991,4793,AE,8,United Arab Emirates,111,BROWN BOX,2.0,480,05/19/2020
